city_id,city_name,country_code,latitude,longitude,date,max_temp,humidity,cloudiness,wind_speed
464,papetoai,pf,-16.6849,-149.9867,1552584791,78.8,78,40,3.36
465,puerto ayora,ec,-3.6026,-112.6541,1552583779,80.6,74,0,10.29
466,high level,ca,57.5038,-116.7995,1552582800,21.2,79,40,5.82
467,pochutla,mx,12.8788,-96.2431,1552584769,93.99,36,5,17.22
468,hobart,au,-63.6339,142.2926,1552584316,54,76,40,8.05
469,tiksi,ru,71.7604,124.1748,1552584630,-18.94,54,8,2.71
470,albany,au,-73.1488,99.3814,1552582800,55.4,87,0,8.05
471,oussouye,sn,10.794,-18.8572,1552582800,102.2,55,0,6.93
472,kaitangata,nz,-58.9155,174.7519,1552584549,46,82,0,3
473,ushuaia,ar,-76.0309,-63.7215,1552582800,57.2,54,20,6.85
474,la rioja,ar,-28.8632,-66.5284,1552584998,76.2,86,44,3.94
475,atuona,pf,-0.757,-145.016,1552584652,82.09,100,20,15.46
477,qaanaaq,gl,82.9922,-68.853,1552584612,-12.86,100,24,9.75
478,khanu woralaksaburi,th,16.3492,99.9987,1552584999,78.31,56,36,5.84
479,soltau,de,53.0,9.9226,1552584737,46.4,93,75,11.41
480,dulce nombre de culmi,hn,15.4244,-85.298,1552582800,80.6,54,40,2.24
481,albany,au,-79.3641,109.9032,1552582800,55.4,87,0,8.05
482,nikolskoye,ru,39.2961,168.0911,1552584413,32,89,90,11.18
483,jackson,us,35.4864,-88.2435,1552584605,75.2,73,75,24.16
484,padang,id,-8.5641,87.6676,1552579200,78.8,94,20,3.36
485,anadyr,ru,61.6411,174.3366,1552582800,-5.81,76,40,4.47
486,lompoc,us,31.9275,-125.736,1552584618,64,81,1,4.7
487,ushuaia,ar,-52.876,-58.9573,1552582800,57.2,54,20,6.85
489,wanning,cn,16.0135,111.8224,1552584622,74.44,100,48,5.06
490,sabang,ph,14.5783,123.0569,1552585000,73.81,98,32,6.29
491,yellowknife,ca,67.8396,-112.3344,1552584614,3.99,77,20,9.17
492,port hawkesbury,ca,42.9522,-60.2294,1552584956,48,35,1,10.29
493,ushuaia,ar,-88.0739,-31.158,1552582800,57.2,54,20,6.85
494,ekhabi,ru,53.7454,147.7961,1552585001,14.1,85,68,2.93
495,kashary,ru,49.2651,41.0145,1552585001,27.82,81,56,9.42
497,ushuaia,ar,-56.7328,-48.2272,1552582800,57.2,54,20,6.85
499,coquimbo,cl,-29.8164,-72.9342,1552582800,62.6,82,90,6.93
500,rikitea,pf,-68.6684,-135.1517,1552584623,75.34,100,100,17.36
502,pimentel,pe,-13.0904,-90.177,1552582800,66.2,29,40,9.17
503,arraial do cabo,br,-44.1085,-30.0499,1552582800,91.4,70,20,12.75
504,port blair,in,11.925,92.6813,1552584720,80.56,100,0,4.38
505,burns lake,ca,54.6318,-125.8506,1552585001,32.73,71,36,4.61
506,santa maria del oro,mx,26.2797,-105.1977,1552585001,69.49,17,20,3.27
507,port lincoln,au,-37.1389,133.5087,1552584616,59.19,100,20,7.74
508,busselton,au,-76.5435,76.0063,1552584607,66,39,0,11.43
509,punta arenas,cl,-58.9092,-108.8821,1552584203,59,62,40,16.11
510,belfast,za,-25.8831,29.9232,1552585002,63.46,60,0,9.19
512,yumen,cn,38.4826,96.5794,1552585002,26.07,56,0,6.62
514,saint-philippe,re,-62.3331,75.5768,1552584634,78.8,69,64,5.82
515,yellowknife,ca,90.603,-113.4629,1552584614,3.99,77,20,9.17
516,kaitangata,nz,-87.9223,180.6762,1552584549,46,82,0,3
518,sandwick,gb,58.1099,1.5162,1552584903,48.99,93,92,21.92
519,puerto ayora,ec,2.8443,-103.7614,1552583779,80.6,74,0,10.29
520,cherskiy,ru,70.5647,162.4461,1552584634,-26.09,39,48,2.48
521,provideniya,ru,58.751,-176.2922,1552584639,25.8,96,56,28.1
522,qaqortoq,gl,61.3732,-45.2256,1552582200,23,73,75,2.24
524,saint andrews,ca,45.0457,-66.798,1552584800,46.99,63,24,1.99
526,rikitea,pf,-62.466,-120.9046,1552584623,75.34,100,100,17.36
527,saldanha,za,-33.8799,13.7166,1552579200,80.6,47,12,12.75
528,georgetown,sh,-6.9671,-19.363,1552584629,81.33,100,80,17.58
529,narsaq,gl,82.3655,-64.8645,1552582200,23,73,75,2.24
530,busselton,au,-61.7925,81.1236,1552584607,66,39,0,11.43
533,saldanha,za,-35.6147,7.6338,1552579200,80.6,47,12,12.75
535,port augusta,au,-30.6881,137.0198,1552584525,66.2,72,0,10.29
536,siocon,ph,8.4294,120.9556,1552585003,77.37,100,0,11.77
537,butaritari,ki,10.4041,161.0658,1552584618,78.9,100,92,12.21
538,albany,au,-83.977,96.1274,1552582800,55.4,87,0,8.05
539,albany,au,-74.391,101.8889,1552582800,55.4,87,0,8.05
540,lagoa,pt,45.9398,-25.3799,1552584615,71.01,48,0,8.05
541,sinnamary,gf,16.2375,-47.3356,1552584985,75.93,100,92,6.4
542,alice springs,au,-24.1206,137.1355,1552582800,80.6,19,12,5.82
543,hilo,us,15.8659,-154.3893,1552584378,66.99,88,90,5.82
544,la palma,pa,5.0007,-82.2165,1552585003,92.85,50,20,7.4
545,hermanus,za,-58.558,13.7784,1552584614,77,79,0,4
546,hermanus,za,-78.0705,-4.0382,1552584614,77,79,0,4
547,porto belo,br,-27.5082,-46.3698,1552584898,93.99,79,40,9.17
548,port alfred,za,-55.3173,36.6239,1552584580,68,94,88,3.94
549,denia,es,38.7594,0.5729,1552584701,64.99,55,0,8.99
550,barrow,us,79.8596,-153.2277,1552584647,61,58,1,25.28
551,chicama,pe,-14.222,-89.3995,1552582800,75.2,83,40,9.17
552,ushuaia,ar,-87.9239,-25.917,1552582800,57.2,54,20,6.85
553,albany,au,-67.0682,101.7912,1552582800,55.4,87,0,8.05
554,atuona,pf,9.7415,-138.0285,1552584652,82.09,100,20,15.46
555,albany,au,-75.554,121.3165,1552582800,55.4,87,0,8.05
556,busselton,au,-62.1251,93.9212,1552584607,66,39,0,11.43
557,carnarvon,au,-27.0047,92.5491,1552582800,77,83,88,9.17
558,saint george,bm,37.0731,-61.0279,1552584690,64.99,51,75,9.17
559,hermanus,za,-87.841,5.9774,1552584614,77,79,0,4
560,hermanus,za,-71.1971,7.8503,1552584614,77,79,0,4
561,sitka,us,57.1928,-136.0382,1552584612,41,59,80,25.01
562,albany,au,-88.5696,110.0699,1552582800,55.4,87,0,8.05
563,oistins,bb,11.8909,-54.1635,1552582800,84.2,66,40,17.22
564,bluff,nz,-84.7568,155.1034,1552584608,43,92,0,1.01
565,broken hill,au,-30.0601,142.9773,1552582800,66.2,24,0,9.17
566,lebu,cl,-33.1302,-104.8654,1552584615,57.7,91,0,24.74
567,avarua,ck,-18.2302,-160.1827,1552582800,80.6,78,56,14.99
568,sur,om,16.1461,61.6279,1552584653,70.3,95,0,13.67
569,cabo san lucas,mx,7.1284,-119.6273,1552584323,75,30,5,16.11
571,kavieng,pg,0.3215,153.8818,1552584652,76.65,100,88,8.52
572,aranda de duero,es,41.7211,-3.7054,1552584976,46.81,60,0,4.83
573,clyde river,ca,70.9317,-68.365,1552582800,-4.01,76,75,4.7
574,chokurdakh,ru,81.9907,154.7816,1552584655,-20.47,29,56,2.93
575,dingle,ie,51.5038,-11.5495,1552581000,51.8,100,90,19.46
577,tuatapere,nz,-47.2001,159.0866,1552584608,43,92,0,1.01
578,rikitea,pf,-81.5122,-128.2812,1552584623,75.34,100,100,17.36
579,sao filipe,cv,15.1092,-25.5524,1552584824,76.6,77,0,12.77
580,luderitz,na,-25.3203,13.9068,1552584627,64.5,80,12,14.56
581,arraial do cabo,br,-55.7496,-19.5885,1552582800,91.4,70,20,12.75
582,lompoc,us,19.8092,-130.6992,1552584618,64,81,1,4.7
584,butaritari,ki,26.1567,178.6869,1552584618,78.9,100,92,12.21
585,touros,br,-1.7749,-33.3144,1552582800,87.8,70,40,14.99
587,pirot,rs,43.202,22.6469,1552584961,44.6,65,40,4.7
588,saint-philippe,re,-35.5464,61.7605,1552584634,78.8,69,64,5.82
591,kushima,jp,28.9821,132.2506,1552585005,45.6,100,76,4.61
592,talnakh,ru,75.0369,88.4953,1552584662,8.88,76,48,10.42
593,capinota,bo,-17.9482,-66.2061,1552582800,75.2,38,40,9.17
594,noumea,nc,-23.3607,165.628,1552582800,71.6,100,90,2.24
596,butaritari,ki,29.0068,173.2252,1552584618,78.9,100,92,12.21
597,nanortalik,gl,59.2041,-45.1151,1552584619,22.74,100,0,33.24
598,port moresby,pg,-11.007,148.3016,1552585005,79.84,100,92,20.04
599,new norfolk,au,-63.3725,129.2954,1552584556,54,76,40,8.05
601,port alfred,za,-86.4089,51.8421,1552584580,68,94,88,3.94
602,stara synyava,ua,49.5204,27.648,1552585006,38.49,79,64,7.4
603,nhulunbuy,au,-13.3007,138.4522,1552582800,78.8,94,40,7.18
604,east london,za,-53.0382,43.9411,1552582800,66.2,93,20,3.36
605,qaanaaq,gl,80.6244,-71.5224,1552584612,-12.86,100,24,9.75
606,tiksi,ru,90.334,131.4594,1552584630,-18.94,54,8,2.71
607,punta arenas,cl,-78.5812,-85.2481,1552584203,59,62,40,16.11
608,bodrum,tr,37.2809,27.2967,1552584000,57.2,62,75,11.41
610,fortuna,us,38.2261,-134.4357,1552584511,52,100,1,6.93
